1536508800000,6379.3,6377.5,6377.5,6379.3,9.84363941
1536508860000,6381.6984641,6378,6378,6381.6984641,20.85568547
1536508920000,6382.4,6381.6984641,6381.6984641,6382.4,7.292385
1536508980000,6382.39275586,6378.268972,6382.39275586,6379.7,17.260223
1536509040000,6380,6379.9,6379.9,6379.9,1.04275
1536509100000,6380.5,6380,6380,6380.3,9.08941084
1536509160000,6380.8,6380.5,6380.5,6380.7,3.072
1536509220000,6380.8,6380.7,6380.8,6380.8,3.08986
1536509280000,6380.9,6380.7,6380.9,6380.8,3.344981
1536509340000,6381.2,6380.8,6380.8,6381.2,4.14395961
1536509400000,6381.2,6381.1,6381.2,6381.2,0.29583194
1536509460000,6381.1,6381.00417234,6381.1,6381.1,0.55932105
1536509520000,6381.1,6381,6381.1,6381.1,0.1803427
1536509640000,6381.1,6381,6381.1,6381,0.10817731
1536509700000,6381.1,6381,6381,6381,0.62272534
1536509760000,6383.8,6381.1,6381.1,6383.8,1.30742361
1536509820000,6383.8,6383.7,6383.8,6383.7,0.50757888
1536509880000,6383.8,6383.7,6383.8,6383.7,0.08292236
1536509940000,6383.7,6383.7,6383.7,6383.7,0.02458715
1536510000000,6383.8,6381,6383.8,6381.1,6.8814284
1536510060000,6381.1,6381,6381.1,6381.1,0.07516074
1536510120000,6381.1,6381,6381.1,6381,0.20940458
1536510180000,6381.1,6381,6381,6381,0.6684056
1536510240000,6381.1,6381,6381,6381,27.52946623
1536510300000,6381,6379.9,6381,6379.9,28.94773012
1536510360000,6379.9,6379.84702438,6379.9,6379.9,40.23854752
1536510420000,6379.9,6379.84702438,6379.9,6379.84702438,12.616
1536510480000,6380,6379.84702438,6379.9,6380,15.10812082
1536510540000,6380,6379.9,6379.9,6379.96273469,0.52562143
1536510600000,6380,6379.9,6379.9,6379.9,3.36472649
1536510660000,6380,6379.9,6379.9,6380,6.05
1536510720000,6380.6,6380.5,6380.5,6380.6,2.07025571
1536510780000,6380.6,6379.7,6380.6,6379.7,11.82218761
1536510840000,6379,6376.8,6379,6376.9,22.90964335
1536510900000,6376.9,6375.1,6376.9,6375.1,25.99641374
1536510960000,6375.2,6375.1,6375.2,6375.2,30.55982776
1536511020000,6377.2,6375.1,6375.2,6377.2,53.43874615
1536511080000,6376.72270646,6375,6376.2,6375.1,67.98900598
1536511140000,6375.1,6375,6375.1,6375,9.57082973
1536511200000,6376.8,6375,6375.1,6376.14412999,13.77026287
1536511260000,6376.14412999,6375,6375,6375.10269234,5.89019042
1536511320000,6375.7,6375.10269234,6375.10269234,6375.10269234,18.23892066
1536511380000,6375.44983822,6375.10269234,6375.10269234,6375.4,9.54028695
1536511440000,6376.8,6375.2,6375.2,6376,6.63737798
1536511500000,6380,6376.1,6376.1,6380,25.43579894
1536511560000,6388,6380.65702645,6380.7,6382,28.07976852
1536511620000,6382.85561704,6380.6,6382.2,6380.6,16.66533147
1536511680000,6381.512068,6380.6,6380.7,6381.4,3.00875395
1536511740000,6381.5,6381.4,6381.5,6381.4,0.44596693
1536511800000,6381.9,6381.9,6381.9,6381.9,0.00450989
1536511860000,6381.8,6380.7,6381.8,6380.7,0.22993307
1536511980000,6380.8,6380.7,6380.8,6380.8,0.28841779
1536512040000,6380.7,6380.7,6380.7,6380.7,1.15742416
1536512100000,6380.8,6380.2,6380.8,6380.2,4.49157527
1536512160000,6380.3,6380.2,6380.2,6380.3,1.74013364
1536512220000,6380.6,6380.6,6380.6,6380.6,0.23422922
1536512280000,6380.6,6380.5,6380.6,6380.5,0.06759808
1536512340000,6382.4,6380.6,6380.6,6382.3,7.24188954
1536512400000,6384.1,6382.3,6382.3,6384.1,2.24051163
1536512460000,6391.9,6382.4,6384.1,6382.5,32.93725213
1536512520000,6386.3,6386.2,6386.2,6386.3,0.31989737
1536512580000,6386.3,6386.2,6386.3,6386.2,9.27986732
1536512640000,6387.1,6383,6384.1,6387.1,24.35617791
1536512700000,6387.1,6387,6387.1,6387,0.87457451
1536512760000,6387.1,6387,6387.1,6387,0.64247604
1536512820000,6387.1,6387,6387.1,6387,0.277509
1536512880000,6387.1,6387.007314,6387.1,6387.007314,0.012
1536512940000,6387.1,6387,6387,6387,0.06235731
1536513000000,6387.1,6387,6387.1,6387.1,0.07779474
1536513060000,6387.1,6387,6387,6387.1,0.25481738
1536513120000,6387.1,6387,6387.1,6387.1,1.13308397
1536513180000,6387.1,6387,6387.1,6387.1,3.25703368
1536513240000,6387.7,6387.1,6387.1,6387.7,0.770032
1536513300000,6387.7,6387.6,6387.7,6387.6,1.00846931
1536513360000,6387.7,6387.6,6387.7,6387.6,0.82111971
1536513420000,6387.7,6387.6,6387.7,6387.6,1.18922808
1536513480000,6387.7,6387.6,6387.7,6387.6,0.40046282
1536513540000,6387.6,6382.5,6387.6,6382.5,6.84574282
