1544457660000,95.891,95.891,95.891,95.891,3.98876065
1544457720000,95.891,95.89,95.891,95.89,41
1544457780000,96.216,96.216,96.216,96.216,1.49999406
1544457840000,96.811,96.783,96.783,96.811,2.75040216
1544457900000,97,96.811,96.811,97,1.8563864
1544457960000,96.567,96.371,96.371,96.567,4.282
1544458140000,96.371,96.214,96.371,96.214,5.46087899
1544458800000,96.406,96.214,96.406,96.214,7.70924003
1544458860000,96.406,96.406,96.406,96.406,10
1544459100000,96.593,96.406,96.406,96.593,6.98526048
1544459400000,96.622,96.622,96.622,96.622,37.17220924
1544460000000,96.553,96.553,96.553,96.553,0.76637081
1544462220000,96.66,96.446,96.66,96.446,7.5
1544462400000,96.673,96.673,96.673,96.673,2.9
1544463060000,96.28,96.28,96.28,96.28,10
1544463120000,96.28,96.214,96.28,96.214,15.82352236
1544463540000,96.337,96.337,96.337,96.337,10.73984119
1544463900000,96.444,96.337,96.337,96.444,6.003
1544463960000,96.44,96.439,96.44,96.439,3
1544465520000,96.601,96.601,96.601,96.601,46
1544465700000,96.891,96.881,96.881,96.891,8.421
1544465820000,96.896,96.896,96.896,96.896,0.5
1544465940000,96.896,96.896,96.896,96.896,3
1544467320000,96.214,96.214,96.214,96.214,0.2
1544468400000,96.214,96.214,96.214,96.214,0.2
1544468760000,97.273,96.902,96.902,97.273,16.12004935
1544469360000,96.5,96.5,96.5,96.5,10
1544469480000,96.5,96.5,96.5,96.5,7.10083049
1544469660000,96.5,96.5,96.5,96.5,22.30242177
1544469780000,96.214,96.214,96.214,96.214,3.949112
1544470020000,96.5,96.5,96.5,96.5,10
1544470560000,96.214,96.214,96.214,96.214,2
1544471400000,96.582,96.579,96.582,96.579,26.99981044
1544472180000,97.18,97.155,97.155,97.18,51.11999339
1544472420000,97.148,97.148,97.148,97.148,1.5
1544472900000,97.535,97.535,97.535,97.535,0.830403
1544473140000,97.16,97.16,97.16,97.16,7
1544473500000,97.391,97.388,97.388,97.391,15
1544473560000,97.393,97.393,97.393,97.393,10
1544473860000,97.21,97.21,97.21,97.21,1.24586373
1544475600000,96.514,96.514,96.514,96.514,0.33
1544476140000,96.33,96.33,96.33,96.33,22.04110374
1544476440000,96.33,96.224,96.33,96.224,1.911826
1544479860000,96.221,96.221,96.221,96.221,11.76196708
1544479920000,96.714,96.714,96.714,96.714,23.37306295
1544479980000,96.221,96.221,96.221,96.221,7.17173
1544480580000,96.5,96.5,96.5,96.5,5.13816324
1544480880000,96.5,96.5,96.5,96.5,0.0010256
1544481540000,96.378,96.254,96.378,96.254,4.29
1544482620000,96.644,96.415,96.644,96.415,5.9066
1544482800000,96.65,96.65,96.65,96.65,1.5
1544482860000,96.65,96.65,96.65,96.65,3.5
1544483220000,96.665,96.665,96.665,96.665,0.4
1544483820000,97.117,96.221,96.917,96.221,65.30558297
1544485260000,96.251,96.251,96.251,96.251,4.99
1544485500000,96.251,96.22,96.251,96.22,31
1544486400000,96.22,95.899,96.22,95.899,47.32862136
1544489160000,95.89,95.564,95.89,95.564,25.43714
1544489220000,95.564,95.564,95.564,95.564,1.2213
1544489340000,95.564,95.397,95.564,95.397,1.61000544
1544489400000,95.397,95.344,95.397,95.344,4.94094832
1544489520000,95.344,94.536,95.344,94.536,161
1544489760000,94.535,94.5,94.535,94.5,107.01
1544489820000,94.509,94.508,94.509,94.508,2.00049551
1544489880000,94.5,91.976,94.5,91.976,759.67735366
1544490180000,93.903,93.903,93.903,93.903,1.2
1544490420000,93.817,93.817,93.817,93.817,1.8
1544491080000,93.734,93.44,93.734,93.44,4.5
1544491140000,93.676,93.632,93.64,93.676,13.7880782
1544491200000,93.997,93.318,93.994,93.318,10.7121635
1544491620000,93.925,93.925,93.925,93.925,1.5
1544491680000,93.992,93.55,93.992,93.55,21.29096953
1544491740000,94,93.993,93.994,93.993,3.94851453
1544491800000,93.843,93.843,93.843,93.843,21
1544491980000,94.333,94,94,94.333,2.23003904
1544492040000,94.333,94.333,94.333,94.333,1.17644784
1544492580000,93.78,93.018,93.78,93.018,44
1544493120000,93.455,93.455,93.455,93.455,2
1544493240000,94.077,94.045,94.045,94.077,51
1544494080000,93.52,93.52,93.52,93.52,0.7
1544495700000,93.472,93.472,93.472,93.472,1.06929
1544496060000,93.497,93.497,93.497,93.497,12.15
1544496120000,93.5,93.5,93.5,93.5,9.98
1544500980000,93.6,93.6,93.6,93.6,0.5
1544502960000,93.832,93.832,93.832,93.832,1.02713
1544503500000,93.893,93.893,93.893,93.893,1
1544504040000,94.03,94.03,94.03,94.03,0.2
1544504160000,94.026,93.45,94.026,93.45,0.5
1544505960000,94.355,93.641,94.355,93.641,2.78322544
1544506020000,93.764,93.764,93.764,93.764,0.4
1544506080000,93.798,93.798,93.798,93.798,0.20043816
1544506500000,94.691,93.872,94.136,94.691,535.94773386
1544507040000,94.214,94.214,94.214,94.214,1.5
1544507220000,94.748,94.518,94.522,94.748,21.54153346
1544507280000,94.59,94.589,94.589,94.59,2
1544507340000,94.777,94.777,94.777,94.777,5
1544507460000,94.78,94.745,94.758,94.755,6.34999
