1560787200,8.6718,8.6413,8.6469,8.6718,380.88
1560787260,8.6718,8.6607,8.6607,8.6621,749.37
1560787320,8.6859,8.6672,8.6684,8.6859,637.05
1560787380,8.6862,8.6795,8.6853,8.6795,193.26
1560787440,8.6792,8.6711,8.6776,8.6735,122.01
1560787500,8.681,8.6722,8.6722,8.681,193.88
1560787560,8.6792,8.6792,8.6792,8.6792,112.18
1560787620,8.6924,8.6822,8.683,8.6878,368.77
1560787680,8.694,8.6829,8.6844,8.694,511.28
1560787740,8.6912,8.6842,8.6912,8.6842,71.14
1560787800,8.6899,8.6868,8.6868,8.6899,277.26
1560787860,8.6931,8.6834,8.6834,8.6888,84.57
1560787920,8.6885,8.6838,8.6885,8.6838,235.6
1560787980,8.6874,8.6733,8.6811,8.6819,1094.02
1560788040,8.7,8.6773,8.6773,8.7,369.72
1560788100,8.6992,8.6912,8.6992,8.6988,237.55
1560788160,8.699,8.6915,8.6915,8.6963,70.53
1560788220,8.6963,8.6895,8.6963,8.6895,386.66
1560788280,8.6848,8.6843,8.6848,8.6843,174.16
1560788340,8.6874,8.6778,8.6874,8.685,452.07
1560788400,8.6823,8.6669,8.6823,8.6669,301.17
1560788460,8.6801,8.6642,8.6669,8.6781,866.5
1560788520,8.6804,8.6755,8.6804,8.6755,436.29
1560788580,8.6777,8.6777,8.6777,8.6777,102.95
1560788640,8.6781,8.6776,8.6776,8.6781,162.69
1560788700,8.692,8.6707,8.6919,8.686,886.48
1560788760,8.6866,8.6861,8.6861,8.6866,179.6
1560788820,8.6749,8.6749,8.6749,8.6749,100
1560788880,8.6803,8.6803,8.6803,8.6803,2.69
1560788940,8.6862,8.6743,8.6743,8.682,237.47
1560789000,8.6969,8.6847,8.6866,8.6969,228.77
1560789060,8.6906,8.6906,8.6906,8.6906,120.64
1560789120,8.6839,8.6839,8.6839,8.6839,5
1560789180,8.6931,8.6844,8.6895,8.6931,269.59
1560789240,8.6881,8.6881,8.6881,8.6881,14.4
1560789300,8.688,8.6839,8.688,8.6842,34.52
1560789360,8.6847,8.6816,8.6847,8.6816,169.48
1560789420,8.6934,8.6934,8.6934,8.6934,50.2
1560789480,8.6994,8.6906,8.6906,8.6994,145.41
1560789540,8.6981,8.6924,8.6981,8.6924,195.61
1560789600,8.7055,8.6979,8.6979,8.7055,222.16
1560789660,8.7002,8.7,8.7,8.7002,115.04
1560789720,8.7044,8.7044,8.7044,8.7044,102.33
1560789780,8.7093,8.7023,8.7031,8.7093,304.9
1560789840,8.7118,8.7028,8.7028,8.7049,373.82
1560789900,8.7051,8.702,8.702,8.702,175.58
1560789960,8.708,8.6995,8.708,8.6995,380.97
1560790020,8.7027,8.6991,8.6991,8.7027,80.56
1560790080,8.7065,8.7023,8.7023,8.7065,166.3
1560790140,8.7043,8.7,8.7,8.704,127.9
1560790200,8.7095,8.7008,8.7029,8.7095,338.73
1560790260,8.7058,8.7012,8.7058,8.7031,411.11
1560790320,8.7103,8.7033,8.7069,8.7073,533.86
1560790380,8.704,8.704,8.704,8.704,6
1560790440,8.7016,8.6985,8.7016,8.6985,76.53
1560790500,8.6962,8.6962,8.6962,8.6962,63.99
1560790560,8.711,8.6961,8.6961,8.711,19.24
1560790620,8.7118,8.7032,8.7118,8.7112,239.21
1560790680,8.712,8.7063,8.7063,8.712,169.18
1560790740,8.7159,8.7098,8.7098,8.7157,277.23
1560790800,8.7159,8.7073,8.7073,8.7159,173.59
1560790860,8.7186,8.7159,8.7159,8.7185,493.36
1560790920,8.7184,8.7092,8.7092,8.7093,133.42
1560790980,8.7184,8.7058,8.7183,8.7168,65.74
1560791040,8.7168,8.7168,8.7168,8.7168,0
1560791100,8.7168,8.7168,8.7168,8.7168,0
1560791160,8.7162,8.7128,8.7151,8.7162,125.02
1560791220,8.7162,8.7162,8.7162,8.7162,0
1560791280,8.7187,8.7067,8.7067,8.7097,501.6
